🔸央视,#genre#
黃金翡翠台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3129#P2p://generationnexxxt.com:19806/c2e1bcd2c5544341b2a0d7f7a53e0d98
Hands Up,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa 
18台,mitv://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
KIX,mitv://generationnexxxt.com:19806/3f7be3ad31504c9fa358e3fe583fac0a
澳門蓮花,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=793#P2p://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
澳門-MACAU,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=882#P2p://generationnexxxt.com:19806/ed4ff86efe2647dd8c6f6f91739dd9c9
鳳凰香港台,P2p://generationnexxxt.com:19806/acf61c067b48468dbdf3ae976c322d1a 
鳳凰資訊台,P2p://generationnexxxt.com:19806/65fd6d04000e7c8036352c8637e97c89
鳳凰中文台,P2p://generationnexxxt.com:19806/65fd687c000dccf1362379174a9617fc


🔸台湾,#genre#
民視,rtmp://f13h.mine.nu/sat/tv051
台視,rtmp://f13h.mine.nu/sat/tv071
中視,rtmp://f13h.mine.nu/sat/tv091
華視,rtmp://f13h.mine.nu/sat/tv111
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
番薯电视,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
大爱,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
猪哥亮歌厅秀,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3349
原住民電視臺,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3319
民視第一台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3301
民視臺灣台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3302
公視,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2131
中視經典台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3306
中天綜合台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2175
非凡商業台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=328
寰宇新聞台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3342
寰宇新聞臺灣台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3343
影迷數位電影台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3402
龍祥電影,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2141
龍華電影,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3401
龍華戲劇,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3387
龍華偶像,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2138
靖天電影台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3400
靖天卡通台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3327
HGTV居家樂活頻道,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3378
亞洲美食頻道,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2
亞洲旅遊台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3376
韓國娛樂台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2164
i-Fun動漫台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3329
CN卡通頻道,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2124
Discovery科學頻道,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=5
罪案偵緝頻道,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3393
好萊塢電影台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2132
HBO,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=786
HBO強檔巨獻,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=787
HBO原創巨獻,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2209
HBO Family,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=788
Lifetime,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3137
TechStorm,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=355
鏡新聞,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=855
東森購物1台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3331
東森購物2台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=3347
東森財經新聞台,http://udnhls.skilldns.com:80/dsxw.m3u8
東森綜合台,http://udnhls.skilldns.com:80/dsmz.m3u8
東森超視台,rtmp://f13h.mine.nu/sat/tv331
東森新聞台,P2p://generationnexxxt.com:19806/7bbf7bf4cb8f4a58893f6b5017a9fe05
東森戲劇台,P2p://generationnexxxt.com:19806/8e23c200926a4eaaa00043b39dca9075
中天新聞台,http://gigs1.micar.me:8900/live.m3u8?c=7#http://news.666.hz.cz:2086/live.m3u8?c=1
中天新聞台,P2p://generationnexxxt.com:19806/e92e93fd67794e92acdc0d4005f0781a
中天亞洲台,P2p://generationnexxxt.com:19806/cb5ccc31dac94210bdc7507c320fb32e
中天娛樂台,P2p://generationnexxxt.com:19806/f2d219cb882a47038438e2f483f7bf95
緯來體育台,rtmp://f13h.mine.nu/sat/tv721
緯來電影台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2157
緯來戲劇台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2156
緯來育樂台,rtmp://f13h.mine.nu/sat/tv701#P2p://generationnexxxt.com:19806/09f5cbcd57934038bc76de430a767046
緯來電影台,P2p://generationnexxxt.com:19806/7ab30b79b011427287733d8ba51333e8
緯來綜合台,P2p://generationnexxxt.com:19806/a537a3ebc712483993ab82440801d1e6
緯來日本,rtmp://f13h.mine.nu/sat/tv771
TVBS,P2p://generationnexxxt.com:19806/be3d1c188f0c4b938ccfca04566b0fc1
TVBS新聞台,rtmp://f13h.mine.nu/sat/tv551#P2p://generationnexxxt.com:19806/65fa6dc600095b662a8020fe14c65804
TVBS歡樂台,rtmp://f13h.mine.nu/sat/tv421#P2p://generationnexxxt.com:19806/b7e4efb094034ce1895b3d9a5548cc2b
TVBS精采台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=346
三立iNEWS,P2p://generationnexxxt.com:19806/31103be1231e435ab69fdc1492cf08ee
三立新聞台,P2p://generationnexxxt.com:19806/96118abbe8ee48ddaef2c9c1cea1af04
八大優頻道,P2p://generationnexxxt.com:19806/e1b81f9f50644fd38273333129365a4c
高點綜合台,P2p://generationnexxxt.com:19806/0add95963fcd4b6ba03d63cc32dbd1a4
民視第一台,P2p://generationnexxxt.com:19806/1c48731982a54a59a9555f7247f3bf7f
年代新聞,P2p://generationnexxxt.com:19806/65fa6ea5000ec21a2a83897e03cd44bb#P2p://generationnexxxt.com:19806/65ddd162000837a5babd25111eb9560c
非凡新聞台,rtmp://f13h.mine.nu/sat/tv581#P2p://generationnexxxt.com:19806/65fa6fc4000df93d2a87ea67255a50ce
霹靂臺灣台,P2p://generationnexxxt.com:19806/c72cf3cb004849c082422b8e0fa31067
影迷數位電影台,P2p://generationnexxxt.com:19806/381a31aedcd2452c9be9582fc5a8ac51
亞洲美食頻道,P2p://generationnexxxt.com:19806/8a565409a26044bead7e66ac44c894f0
亞洲旅遊台,P2p://generationnexxxt.com:19806/816c4598cfb641f5845b90a3bc772f1c
美食星球,P2p://generationnexxxt.com:19806/60c698afbda7443998a2b9fd5c00c54d
EYE TV旅遊台,P2p://generationnexxxt.com:19806/055ce8e749c1425c87950f93d0bf9bcd
i-Fun動漫台,P2p://generationnexxxt.com:19806/a215407035a548a7bd01ec29a94e5ed2
HBO Family,P2p://generationnexxxt.com:19806/924dad4bd6604751ba4c4ae69781784b
HBO強檔巨獻,P2p://generationnexxxt.com:19806/85cdd046958e48a794ff6f2d26b8ceba
HBO原創巨獻,P2p://generationnexxxt.com:19806/6cf195d6fb5a4f9bb6fd98cf97af421b
AMC最愛電影,P2p://generationnexxxt.com:19806/3dc5467282034921b7124f4be60f4782
Discovery Asia,P2p://generationnexxxt.com:19806/65e9a59d000f257fe8f2360919064328
探索頻道,P2p://generationnexxxt.com:19806/202aafe50f8947eeac67a09b828f8c40
動物星球,P2p://generationnexxxt.com:19806/ff4ce945b27940f89712c63366f0454d
歷史頻道,P2p://generationnexxxt.com:19806/63e740392c4641cc9dab02d98b74782f
CINEMAX,P2p://generationnexxxt.com:19806/adf42efd52864d6e9454132f0d849fb7
Animax,P2p://generationnexxxt.com:19806/9a6969de27b145dc972e19d71c1a8932
CinemaWorld,P2p://generationnexxxt.com:19806/c6efdcd038204b4781cafc2273b4adb3
WARNER TV,P2p://generationnexxxt.com:19806/f613ad7c2e684a3599566ad2405d9c6e
BBC Earth,P2p://generationnexxxt.com:19806/17826db977f04f8fa679d438d6c51700
BBC Lifestyle,P2p://generationnexxxt.com:19806/5955951f08424fd49e21d90e882e5228
BBC World News,P2p://generationnexxxt.com:19806/323c575f4f694f739cd9f7a945075cef
博斯高球,P2p://generationnexxxt.com:19806/1938e9044d66468a9f38456fc383259f
博斯網球台,P2p://generationnexxxt.com:19806/6895bdc150744da98afe23ce77e32e51
博斯無限台,P2p://generationnexxxt.com:19806/d0a027824de144fd88aef46f0fba7c99
愛爾達體育1台,P2p://generationnexxxt.com:19806/38729b9421044022a4d81ee0fe899dcd
愛爾達體育2台,P2p://generationnexxxt.com:19806/b63a56b3be724653802408c3b2044490
愛爾達體育3台,P2p://generationnexxxt.com:19806/c34b66fc16df4781baceff8a2f6430e4
ELEVEN體育1台,rtmp://f13h.mine.nu/sat/tv731
ELEVEN體育2台,rtmp://f13h.mine.nu/sat/tv741


🔸新加,#genre#
愛奇藝,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=1316
Astro全佳台,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2205
Astro AEC,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2202
Mediacorp U,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2207
Mediacorp 8,http://oxtvs.com/ott/?q=c642c3aa36f291b8dd1dccb47b50a229&id=2208


🔸北美,#genre#
CNN International,p3p://fccsen.dyndns.tv:29706/5a20bffb0002906acb96445d76975880
Euro News,p3p://fccsen.dyndns.tv:29706/5a5170cc000e8c1389c8a661433d15f1
ID Canada,p3p://fccsen.dyndns.tv:29706/5a01ced1000e0a7c52b8701303594b92
BBC Earth,p3p://fccsen.dyndns.tv:29706/58ab8c030006e5da5aeb621b23617da7
ABC East,p3p://fccsen.dyndns.tv:29706/5a22e3260003c777d3efa4a17ef52ed5
NBC East,p3p://fccsen.dyndns.tv:29706/5a22e3a400031634d3f190a415e937b5
FOX East,p3p://fccsen.dyndns.tv:29706/5a22e39200053125d3f14ade62795cb2
CBS East,p3p://fccsen.dyndns.tv:29706/5a22e33a000dc3dbd3eff55062f41541
ABC West,p3p://fccsen.dyndns.tv:29706/5f583e72000aa869e186f9000c746f19
NBC West,p3p://fccsen.dyndns.tv:29706/59bc11870006371156b14a7e4f582d4a
FOX West,p3p://fccsen.dyndns.tv:29706/59bc11980000166e56b18b555ee76179
CBS West,p3p://fccsen.dyndns.tv:29706/59bc11600005bced56b0b2076cdc03ae
BBC 1,p3p://fccsen.dyndns.tv:29706/5bb6bb320008c3b8fd705faa6a647667
BBC 2,p3p://fccsen.dyndns.tv:29706/5bb6bb3f00077ecefd70921f13656e23
BBC 3,p3p://fccsen.dyndns.tv:29706/59bc7fe40002bfa9586064da5fe27f17
BBC 4,p3p://fccsen.dyndns.tv:29706/59bc801000090e075861125817955ece
WWE,p3p://fccsen.dyndns.tv:29706/5b987ab5000ef7018744e50174a621bd
UFC pass,p3p://fccsen.dyndns.tv:29706/5c4a5ad2000ba3f2fbdd8ccf71297ceb
NBA TV US,p3p://fccsen.dyndns.tv:29706/5d45b702000419e9d1bd300979f803ab
NBA Canada,p3p://fccsen.dyndns.tv:29706/5d45b6b600003de3d1bc062c6ca215ee
Fight Network,p3p://fccsen.dyndns.tv:29706/5b9878b100084486873d03b816881da0
HGTV,p3p://fccsen.dyndns.tv:29706/5a66963e00030b02dc62b310138b2abe
HGTV US,p3p://fccsen.dyndns.tv:29706/5a91ad54000253e284b4a0ae39110fc8
Food Network,p3p://fccsen.dyndns.tv:29706/5bb0f0ec000842c3e6d2539210061045
Cooking Channel,p3p://fccsen.dyndns.tv:29706/5bc933e40000e06f4597aa2c550151d8
LifeTime,p3p://fccsen.dyndns.tv:29706/59bc1344000b4faf56b816163ede44e8
Oprah Winfrey Network,p3p://fccsen.dyndns.tv:29706/5a01d1fe00087f0f52c4d67341664e1f
T+E,p3p://fccsen.dyndns.tv:29706/5a3026ab000021ea07bf40f035876200
Arts and Entertainment,p3p://fccsen.dyndns.tv:29706/5a0b9bd1000f33a5790126cd78bf1239
MTV live,p3p://fccsen.dyndns.tv:29706/59adf63f00089a1e1f96cf6523872643
HBO 1 CA,p3p://fccsen.dyndns.tv:29706/5a7f5b5f000c02e63d249f7d2b8c5ec8
HBO 2 CA,p3p://fccsen.dyndns.tv:29706/59ffcb9e000d31164adbf09e33000a19
Crave 1,p3p://fccsen.dyndns.tv:29706/5a823c86000538f848640d8675a36fe2
Crave 2,p3p://fccsen.dyndns.tv:29706/5a823d1c00092e804866587b5eb5351a
Crave 3,p3p://fccsen.dyndns.tv:29706/5a824324000647f7487de6f46fe732cf
Crave 4,p3p://fccsen.dyndns.tv:29706/5be7a686000e833fbc8739de5a5c5300
TCM,p3p://fccsen.dyndns.tv:29706/5fc871b60003291997cef8a3782a2050
AMC,p3p://fccsen.dyndns.tv:29706/607f69cc000cd9d86287e0cc33602205
FX CA,p3p://fccsen.dyndns.tv:29706/607f5d59000d72fb62573fbc254b1184
FXX CA,p3p://fccsen.dyndns.tv:29706/607f5dfa000355746259b20e3ee208ae
Disney,p3p://fccsen.dyndns.tv:29706/615bd05000046055bf775f3c6ca735d1
YTV,p3p://fccsen.dyndns.tv:29706/58a79b59000661ef4b875954421a1f92
Family,p3p://fccsen.dyndns.tv:29706/5a90a8c80008e0a380badf7d32454d6b
TreeHouse,p3p://fccsen.dyndns.tv:29706/5ba6e01600024161bf80a31a40da41b5
Teletoon,p3p://fccsen.dyndns.tv:29706/58a79b40000f11fc4b86f9e61b6f5abb
ABC Spark,p3p://fccsen.dyndns.tv:29706/5bfc4a16000e9ada0d25e9183f3a1b63
Cartoon Network,p3p://fccsen.dyndns.tv:29706/615bcd6f000d0a9cbf6c228a724f214f
Disney XD,p3p://fccsen.dyndns.tv:29706/615bd096000d518bbf7872fa7de40c90
OLN,p3p://fccsen.dyndns.tv:29706/5a0112b8000bfb3b4fd9adde728a2528
History CA,p3p://fccsen.dyndns.tv:29706/60b80f4f0009915d3fcd7c2b0cec645e
History 2 CA,p3p://fccsen.dyndns.tv:29706/5e8785820007bb05bacb253036df3178
Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5e43703100062898b0d7f81255483ded
Nat Geographic,p3p://fccsen.dyndns.tv:29706/5dbc8a9400037b3ca1e73964363566a5
Discovery,p3p://fccsen.dyndns.tv:29706/5bdce61a00068daa9287a1f60e68584f
TLC CA,p3p://fccsen.dyndns.tv:29706/58ab8bce0002005c5aea91d24ea15bfb
Love Nature,p3p://fccsen.dyndns.tv:29706/5f5550330007d5fcd614522b5d6972f3
Smithsonian,p3p://fccsen.dyndns.tv:29706/59e2ab3400085940ed794ecb7d945036
Bravo,p3p://fccsen.dyndns.tv:29706/5a0fd62200032b608984f02a05fc0840
E!,p3p://fccsen.dyndns.tv:29706/607f615b0006fea46266e5ea25f418ca
CTV Comedy,p3p://fccsen.dyndns.tv:29706/5d97de23000dfa8212a5bf441ba250bb
CTV Sci-Fi,p3p://fccsen.dyndns.tv:29706/5a824f4b000d7cc148ad61231d697205
Dtour,p3p://fccsen.dyndns.tv:29706/5a01e2a4000a021d5305df3b13627dc3
Cottage Life,p3p://fccsen.dyndns.tv:29706/5a01e36e000f14615308f59841955835
DIY,p3p://fccsen.dyndns.tv:29706/615bcff2000bb9c8bf75f1e90fad329a
Crime Investigation,p3p://fccsen.dyndns.tv:29706/5eab9d25000950d447c768f86d8507f7
Much,p3p://fccsen.dyndns.tv:29706/5a83817900067ff64d59630f2a13081a
MTV,p3p://fccsen.dyndns.tv:29706/615bdeb3000754d8bfaf92bb35ea5472
ShowCase CA,p3p://fccsen.dyndns.tv:29706/5a824ba300070904489f1748478d74dd
IFC,p3p://fccsen.dyndns.tv:29706/5c3251fb00007e8f9dfb02205f5f0c2a
Ginx eSports, p3p://108.181.20.159:70168/6452b6c900062fb47451fa3e235a3be3
CW,p3p://fccsen.dyndns.tv:29706/59bc123300005aaf56b3e8df3b070c65
PBS,p3p://fccsen.dyndns.tv:29706/59bc11a700021a2956b1c67179f0240c
TNT US,p3p://fccsen.dyndns.tv:29706/59f68ffc0009666026cb12e01e7c444f
A&E,p3p://fccsen.dyndns.tv:29706/5c5e4b01000f170749bfc5460676788f
AMC,p3p://fccsen.dyndns.tv:29706/5a00f28d000c252b4f5c05f9598b19d0
WGN,p3p://fccsen.dyndns.tv:29706/59bc1fb60000069a56e8b0820f5b23a7
E!,p3p://fccsen.dyndns.tv:29706/5d387ef3000308729e1a3e0e26241792
Sundance TV,p3p://fccsen.dyndns.tv:29706/5d4cb2f9000820b0ed0564042b4c6eb6
SYFY,p3p://fccsen.dyndns.tv:29706/5a0b98690005c2b878f3d62e580e119c
FX US,p3p://fccsen.dyndns.tv:29706/59bc12dd0003597a56b681b402c25bb8
FXX US,p3p://fccsen.dyndns.tv:29706/59bc19d70002e0eb56d1c21e32526605
Bravo US,p3p://fccsen.dyndns.tv:29706/5a88d0ae000df2096216cbfc17dc4630
LifeTime US,p3p://fccsen.dyndns.tv:29706/5b15d5510000a43b88efcbdc14995ff9
Comedy Central,p3p://fccsen.dyndns.tv:29706/59bc7e700009adac585ab98e50c44181
WE TV,p3p://fccsen.dyndns.tv:29706/5a1494c00005157b9c0d78006afa26fc
Paramount Network,p3p://fccsen.dyndns.tv:29706/5a47c3d4000c210263fd0c6d196b47ad
USA Network,p3p://fccsen.dyndns.tv:29706/5f36e55f000051e05f432b9823245870
Travel Channel,p3p://fccsen.dyndns.tv:29706/5a20ac3a000aeb29cb491ca07e63492d
Tru TV,p3p://fccsen.dyndns.tv:29706/5a3c724e0009e51e37c6a846152756c9
BET,p3p://fccsen.dyndns.tv:29706/5a88f8ff0009cd9962b447551fe4191d
TV Land,p3p://fccsen.dyndns.tv:29706/5bd6416300025ca478944ec057621712
Weather Channel,p3p://fccsen.dyndns.tv:29706/5fe7f6b800096eff12ee7f752cfe3c6d
Hallmark Channel,p3p://fccsen.dyndns.tv:29706/5bd5f0d7000465ab7759ac632ce15607   
Lifetime Movie Network,p3p://fccsen.dyndns.tv:29706/5a6554fa0003c32cd77bc1a751886599
VH-1,p3p://fccsen.dyndns.tv:29706/5a46716a00078e0d5ed31d3460da3911
BBC America,p3p://fccsen.dyndns.tv:29706/5a01d8fc000a4ee752e0271350321283
TBS,p3p://fccsen.dyndns.tv:29706/5b7c9a5f00076daa1a60a86359a531ea
Destination America,p3p://fccsen.dyndns.tv:29706/5a4af6c60005abb5707bfcb6077937a0
MTV US,p3p://fccsen.dyndns.tv:29706/5b7cc0d40008b4961af6e1be0e8a0491
OWN US,p3p://fccsen.dyndns.tv:29706/5f90e140000e4e52bec2c31d768f133a
FashionTV HD,p3p://fccsen.dyndns.tv:29706/615276c1000841769af1921e0239571f
Fashion TV,p3p://fccsen.dyndns.tv:29706/5a43e5ea0002d22c54e2300409a71dad
GSN,p3p://fccsen.dyndns.tv:29706/5bd7adf4000e15bd7e2468267440101a
Great American Country,p3p://fccsen.dyndns.tv:29706/5db233aa000d382c7983c4501be10123
Freeform,p3p://fccsen.dyndns.tv:29706/5a9e1feb000d44f1b55421701c633a29
C+I US,p3p://fccsen.dyndns.tv:29706/5a02116000082b1353bc6d2b2ae931ff
Fuse,p3p://fccsen.dyndns.tv:29706/5ab3d751000ead120a2866c74cd96f23
Me TV 23,p3p://fccsen.dyndns.tv:29706/5acd60e600047cf16de99d001a3b4f7e
FYI,p3p://fccsen.dyndns.tv:29706/5b7c9957000d63fb1a5ca2a840085e1a
Cooking Channel,p3p://fccsen.dyndns.tv:29706/5a824d59000df7e648a5c80057151ed6
Food Network,p3p://fccsen.dyndns.tv:29706/59bc7e11000b47f5585946df50305dc2
Discovery Life,p3p://fccsen.dyndns.tv:29706/5b2c50dd000a1eb3e0c241e3759d22cb
DIY Network,p3p://fccsen.dyndns.tv:29706/5bd1461f0003f8b3651ecd8a078e74fc
Logo TV,p3p://fccsen.dyndns.tv:29706/5d6ec2d20002e4d972132c2d3b57367f
American Heroes,p3p://fccsen.dyndns.tv:29706/5c183b520001b64738127e491183292d
Oxygen,p3p://fccsen.dyndns.tv:29706/5c183b75000024f43813069b204240f3
TLC US,p3p://fccsen.dyndns.tv:29706/5c5e47da0000bb2c49b3714d35d04474
TV One,p3p://fccsen.dyndns.tv:29706/5d6efa6c0000349172ec5d012a1216a7
BET Her,p3p://fccsen.dyndns.tv:29706/5d8421fb00053029c58ed2714a465653
BET Jams,p3p://fccsen.dyndns.tv:29706/5d8422100000a11dc58f234e43706dda
BET Soul,p3p://fccsen.dyndns.tv:29706/5d842222000ef2dec58f6d494b17556d
Comet,p3p://fccsen.dyndns.tv:29706/5db23393000ef87479836aea17cc05a1
Cozi TV,p3p://fccsen.dyndns.tv:29706/5e31d0a0000b13126c00b2fe0cce1afd
FXM,p3p://fccsen.dyndns.tv:29706/5f5f799b000c2dcbfdc6094a128c03dd
Ginx eSports TV,p3p://fccsen.dyndns.tv:29706/5e43489d00057424b03d5dc406ea2a36
ION TV,p3p://fccsen.dyndns.tv:29706/5f28c3f300077a702810aa0817f10617
KBS World,p3p://fccsen.dyndns.tv:29706/5e49b05d0008623bc942a477064225a9
Daystar TV,p3p://fccsen.dyndns.tv:29706/61e0b91f000b1934c6a47c4630f946a1
NASA TV,p3p://fccsen.dyndns.tv:29706/5c509c05000ddf47144c3c9e1c834bf1
NASA 4K,p3p://fccsen.dyndns.tv:29706/5f2747090009bab62240b88a51ab7763
Travelxp,p3p://fccsen.dyndns.tv:29706/5ffe5fc8000b05346a78de1410167cd0
WildEarth,p3p://fccsen.dyndns.tv:29706/60ad9b300006855116f7e2477b9b5bbc
Festival 4k, p3p://108.181.20.159:70168/647c5502000692e116e32e9c46b45652
Bellator MMA, p3p://108.181.20.159:70168/644ed90f000b74d86537dd0e70232024
4 Seven,p3p://fccsen.dyndns.tv:29706/5fc8350400098fcf96e1e2fc391f40d5
ITV 1,p3p://fccsen.dyndns.tv:29706/5ef279a1000a834953fe9f820c3a1e28
ITV 2,p3p://fccsen.dyndns.tv:29706/59c67e1d00059c307f6961cb24ad3501
ITV 3,p3p://fccsen.dyndns.tv:29706/5a21d67a000d3582cfd627334c8c2ac4
ITV 4,p3p://fccsen.dyndns.tv:29706/5da515260002b0a746448df737ea317b
Channel 4,p3p://fccsen.dyndns.tv:29706/5a4fc6a30000c6fe8347f2ba7b456d3d
Channel 5,p3p://fccsen.dyndns.tv:29706/5a4fc6b8000a4344834847302d90644a
Film 4,p3p://fccsen.dyndns.tv:29706/5a4fc6f9000c7c77834945aa62c55dd2
More 4,p3p://fccsen.dyndns.tv:29706/5bf0817c000316d3df1e708d010a4787
Drama,p3p://fccsen.dyndns.tv:29706/5d9e803b00086ca32c8ee1e970232f56
Alibi,p3p://fccsen.dyndns.tv:29706/5a5028b5000ce1d084c70c1c77fb2cde
Quest,p3p://fccsen.dyndns.tv:29706/5a5028c6000d6b6e84c74ea702584daa
Gold,p3p://fccsen.dyndns.tv:29706/5a5028d80004694d84c792a90f466ae3
ITVbe,p3p://fccsen.dyndns.tv:29706/5a5028ea0009ec5d84c7da6221e13f41
Home,p3p://fccsen.dyndns.tv:29706/5da51b9e000e3265465dd5b1148d3edd
Food Network,p3p://fccsen.dyndns.tv:29706/5da51cc1000719a3466244991dfc4c94
Yesterday,p3p://fccsen.dyndns.tv:29706/5a503add0004be13850df64c4e0e7ed9
TLC UK,p3p://fccsen.dyndns.tv:29706/5da51b58000255f9465cc13749aa2c6a     
Bein Sports USA,p3p://fccsen.dyndns.tv:29706/5c4a5e2a000ddac2fbea9d2420355926
Bein Sport CA,p3p://fccsen.dyndns.tv:29706/5bd63729000b758e786c5e885c6634e3
Beinsport FR1,p3p://fccsen.dyndns.tv:29706/5ef28d5e000ea60a544bbad142d06817
Beinsport FR3,p3p://fccsen.dyndns.tv:29706/5a98ef60000d6566a10e9251042026f2
ESPN 1,p3p://fccsen.dyndns.tv:29706/59d24815000bb22cad7630914a1924b3
ESPN 2,p3p://fccsen.dyndns.tv:29706/59bbf1fd000b428d563618b379a53086
ESPN U,p3p://fccsen.dyndns.tv:29706/5a88cf44000028fc621142635fc84be5
ESPN News,p3p://fccsen.dyndns.tv:29706/5c5ccceb00083b8d43eb3d9232165684
Fox Sport 1,p3p://fccsen.dyndns.tv:29706/59bbf21600071468563679492664613f
Fox Sport 2,p3p://fccsen.dyndns.tv:29706/59e2b81e00049c3eedabbfe568a9573b
Tennis,p3p://fccsen.dyndns.tv:29706/60b962030008c44344f88b155b45442f
NFL Network,p3p://fccsen.dyndns.tv:29706/59bbf3f3000ef74f563dc29848a479f9
NHL Network,p3p://fccsen.dyndns.tv:29706/5a4ae10a0001df28702715530b3e23dc
CBS Sports,p3p://fccsen.dyndns.tv:29706/5a00e21b00058e784f1bc6f62dc403e6
NBC Golf,p3p://fccsen.dyndns.tv:29706/5a6fa9f5000250ecffd7a5d26d0b1c97
MLB Network,p3p://fccsen.dyndns.tv:29706/59bbf25c0002fe03563789ad321d31ef
TSN 1,p3p://fccsen.dyndns.tv:29706/5d45b4440002e468d1b279875cc53184
TSN 2,p3p://fccsen.dyndns.tv:29706/5d45b49f0004b838d1b3dd774be667a4
TSN 3,p3p://fccsen.dyndns.tv:29706/5d45b529000804ebd1b5f9606eef3d87
TSN 4,p3p://fccsen.dyndns.tv:29706/5d45b59600028129d1b7a1bf71b50a26
TSN 5,p3p://fccsen.dyndns.tv:29706/5d45b5f9000516c8d1b92521608c3d5d
Sky Sport 1,p3p://fccsen.dyndns.tv:29706/59bbf34800086cb2563b24f202e31678
Sky Sport 2,p3p://fccsen.dyndns.tv:29706/59bbf35f000c9fdb563b7fde3a4d1307
Sky Sport 3,p3p://fccsen.dyndns.tv:29706/59bbf373000890ed563bccf43f3c5b45
